,Kingdom,Phylum,Class,Order,Family,Genus,Species 
OTU14165,Fungi,Ascomycota,Archaeorhizomycetes,Archaeorhizomycetales,Archaeorhizomycetaceae,Archaeorhizomyces,
OTU14166,Fungi,Ascomycota,Dothideomycetes,Pleosporales,,,
OTU14167,,,,,,,
OTU14168,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU14169,Fungi,Ascomycota,Dothideomycetes,Pleosporales,,,
OTU14170,,,,,,,
OTU14171,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Clavulinaceae,,
OTU14172,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,
OTU14173,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU14174,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU14175,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU14176,Fungi,Basidiomycota,Agaricomycetes,Polyporales,,,
OTU14177,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU14178,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU14179,Fungi,Ascomycota,Dothideomycetes,Capnodiales,,,
OTU14180,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU14181,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU14182,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,,
OTU14183,Rhodoplantae,Rhodophyta,Florideophyceae,Ceramiales,,,
OTU14184,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU14185,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU14186,Stramenopila,Oomycota,Oomycetes,Pythiales,,,
OTU14187,Fungi,,,,,,
OTU14188,Fungi,,,,,,
OTU14189,Fungi,Ascomycota,Leotiomycetes,Helotiales,Sclerotiniaceae,Moellerodiscus,
OTU14190,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU14191,Fungi,Ascomycota,Dothideomycetes,Pleosporales,,,
OTU14192,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU14193,Viridiplantae,Coniferophyta,Pinopsida,Pinales,,,
OTU14195,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU14196,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius angustisporus
OTU14198,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU14199,,,,,,,
OTU14200,Fungi,Ascomycota,Leotiomycetes,Helotiales,,,
OTU14201,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Mycosphaerellaceae,Geastrumia,Geastrumia polystigmatis
OTU14202,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU14203,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU14204,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU14205,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU14206,Fungi,Basidiomycota,Ustilaginomycetes,Ustilaginales,,,
OTU14207,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU14208,Fungi,Ascomycota,Sordariomycetes,Xylariales,,,
OTU14209,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU14210,Fungi,Chytridiomycota,Rhizophydiomycetes,Rhizophydiales,,,
OTU14211,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU14212,Fungi,Ascomycota,Dothideomycetes,Dothideales,,,
OTU14213,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU14214,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU14215,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU14216,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU14217,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU14218,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU14219,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU14220,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU14221,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU14222,Viridiplantae,Anthophyta,Monocotyledonae,Asparagales,,,
OTU14223,Fungi,Ascomycota,Leotiomycetes,Helotiales,Leotiaceae,Alatospora,
OTU14224,Fungi,Ascomycota,Lecanoromycetes,Peltigerales,,,
OTU14225,Fungi,Chytridiomycota,Lobulomycetes,Lobulomycetales,,,
OTU14226,Fungi,Basidiomycota,Agaricomycetes,Boletales,,,
OTU14227,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU14228,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,
OTU14229,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,,,
OTU14230,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinopsis,
OTU14231,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU14232,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU14233,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU14234,Fungi,Basidiomycota,Agaricomycetes,Agaricales,,,
OTU14235,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU14236,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU14237,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU14238,Viridiplantae,Anthophyta,Eudicotyledonae,Sapindales,,,
OTU14239,Fungi,Mucoromycota,Mucoromycetes,Mucorales,Cunninghamellaceae,Absidia,
OTU14240,Fungi,Ascomycota,Archaeorhizomycetes,Archaeorhizomycetales,Archaeorhizomycetaceae,Archaeorhizomyces,
OTU14241,Protista,,,,,,
OTU14242,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU14243,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius pholideus
OTU14244,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU14246,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU14247,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,,,
OTU14248,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Bankeraceae,Hydnellum,Hydnellum concrescens
OTU14249,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU14250,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU14251,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU14252,Fungi,Ascomycota,Lecanoromycetes,Lecideales,Lecideaceae,Lecidea,Lecidea cancriformis
OTU14253,Fungi,Ascomycota,Leotiomycetes,Helotiales,Hyaloscyphaceae,Trichopezizella,
OTU14254,Fungi,Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,,
OTU14255,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU14256,Fungi,Ascomycota,Sordariomycetes,Microascales,Ceratocystidaceae,Ceratocystis,
OTU14257,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU14258,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU14259,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU14260,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,
OTU14261,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,,
OTU14262,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU14263,Fungi,Basidiomycota,Tremellomycetes,Tremellales,,,
OTU14264,Fungi,Ascomycota,Dothideomycetes,Pleosporales,,,
OTU14265,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU14266,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU14267,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU14268,Fungi,Ascomycota,Leotiomycetes,Helotiales,,,
OTU14269,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU14270,Viridiplantae,Anthophyta,Monocotyledonae,Alismatales,,,
OTU14271,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,,,
OTU14272,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU14273,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU14274,Fungi,Ascomycota,Leotiomycetes,Helotiales,,,
OTU14275,Rhodoplantae,Rhodophyta,Florideophyceae,Ceramiales,,,
OTU14276,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entoloma,Entoloma mirum
OTU14277,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU14278,Viridiplantae,Anthophyta,Monocotyledonae,Liliales,,,
OTU14279,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU14281,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU14282,,,,,,,
OTU14283,Fungi,Ascomycota,Dothideomycetes,,,,
OTU14284,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU14285,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU14286,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU14287,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU14288,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Tremellaceae,Cryptococcus,
OTU14289,Fungi,Ascomycota,Leotiomycetes,Helotiales,Cadophora,Cadophora malorum,
OTU14290,Fungi,Chytridiomycota,Lobulomycetes,Lobulomycetales,,,
OTU14291,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,
OTU14292,Rhodoplantae,Rhodophyta,Florideophyceae,Ceramiales,,,
OTU14293,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU14294,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,,
OTU14295,Fungi,Ascomycota,Pezizomycetes,Pezizales,,,
OTU14296,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU14297,Fungi,Ascomycota,Lecanoromycetes,Acarosporales,Acarosporaceae,Acarospora,
OTU14298,Stramenopila,Oomycota,Oomycetes,Pythiales,,,
OTU14299,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU14300,Fungi,Ascomycota,Dothideomycetes,Myriangiales,Endosporium,,
OTU14301,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU14302,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU14303,Fungi,Basidiomycota,Microbotryomycetes,Leucosporidiales,,,
OTU14304,Fungi,Ascomycota,Lecanoromycetes,Peltigerales,,,
OTU14305,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU14306,Fungi,Ascomycota,Dothideomycetes,Venturiales,Venturiaceae,Venturia,Venturia hystrioides
OTU14307,Fungi,Ascomycota,Archaeorhizomycetes,Archaeorhizomycetales,Archaeorhizomycetaceae,Archaeorhizomyces,
OTU14308,Viridiplantae,Chlorophyta,,,,,
OTU14309,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU14311,,,,,,,
OTU14312,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,,,
OTU14313,Fungi,Basidiomycota,Cystobasidiomycetes,Erythrobasidiales,,,
OTU14314,Viridiplantae,Anthophyta,Eudicotyledonae,Ericales,,,
OTU14315,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU14316,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU14317,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU14318,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU14319,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,,,
OTU14320,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU14321,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU14322,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU14323,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU14324,Fungi,Ascomycota,Leotiomycetes,Helotiales,,,
OTU14325,Fungi,Ascomycota,Dothideomycetes,Venturiales,Sympoventuriaceae,,
OTU14326,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU14327,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU14328,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU14329,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU14330,Fungi,Ascomycota,Dothideomycetes,Capnodiales,,,
OTU14331,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU14332,Fungi,Ascomycota,Dothideomycetes,,,,
OTU14333,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Clavariaceae,,
OTU14334,Fungi,Basidiomycota,Agaricomycetes,Agaricales,,,
OTU14335,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,,,
OTU14336,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU14337,Fungi,Ascomycota,Sordariomycetes,Hypocreales,,,
OTU14338,Fungi,Ascomycota,Dothideomycetes,Capnodiales,,,
OTU14339,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU14340,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU14341,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU14342,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU14343,Fungi,Ascomycota,Sordariomycetes,Sordariales,Conlarium,,
OTU14344,,,,,,,
OTU14345,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU14346,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU14347,Fungi,Ascomycota,Dothideomycetes,Dothideales,,,
OTU14348,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU14349,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU14351,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU14352,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU14353,Rhodoplantae,Rhodophyta,Florideophyceae,Plocamiales,,,
OTU14354,Fungi,Ascomycota,Dothideomycetes,Dothideales,,,
OTU14355,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU14356,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU14357,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU14358,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU14359,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU14360,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU14361,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,Didymosphaeria,
OTU14362,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU14363,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU14364,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU14365,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,,
OTU14366,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU14367,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,,,
OTU14369,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,
OTU14370,Fungi,Ascomycota,Dothideomycetes,Patellariales,Patellariaceae,Banhegyia,
OTU14371,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU14372,Viridiplantae,Bryophyta,Bryopsida,Hypnales,,,
OTU14373,Fungi,Basidiomycota,Agaricomycetes,Agaricales,,,
OTU14374,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU14375,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU14376,Fungi,Mucoromycota,Endogonomycetes,Endogonales,,,
OTU14377,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Inocybaceae,Inocybe,
OTU14378,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,
OTU14380,Fungi,Basidiomycota,Agaricomycetes,Atheliales,,,
OTU14381,,,,,,,
OTU14382,Fungi,Ascomycota,Leotiomycetes,Helotiales,Leohumicola,,
OTU14384,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU14385,Fungi,Basidiomycota,Agaricostilbomycetes,Agaricostilbales,Kondoaceae,Bensingtonia,Bensingtonia ciliata
OTU14386,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU14387,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Parastagonospora,
OTU14388,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,,,
OTU14389,Fungi,Ascomycota,Leotiomycetes,Helotiales,Leotiaceae,Gorgomyces,
OTU14390,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,
OTU14391,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,Peziza,
OTU14392,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Ophiocordycipitaceae,Hirsutella,Hirsutella minnesotensis
OTU14393,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU14394,Fungi,Ascomycota,Leotiomycetes,Helotiales,Chalara,,
OTU14395,Fungi,Ascomycota,Pezizomycetes,Pezizales,,,
OTU14396,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,,
OTU14397,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU14398,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU14399,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU14400,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU14401,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU14402,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Clavariaceae,Clavulinopsis,Clavulinopsis laeticolor
OTU14403,Fungi,Ascomycota,Eurotiomycetes,Verrucariales,,,
OTU14404,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU14405,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU14406,,,,,,,
OTU14407,Fungi,Basidiomycota,Agaricomycetes,Agaricales,,,
OTU14408,Viridiplantae,Bryophyta,Bryopsida,Bryales,,,
OTU14409,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Xenasmataceae,Phlebiella,
OTU14410,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU14411,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,,
OTU14412,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU14413,Fungi,Ascomycota,Leotiomycetes,Helotiales,Hyaloscyphaceae,,
OTU14414,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU14415,Rhodoplantae,Rhodophyta,Florideophyceae,Nemaliales,,,
OTU14416,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU14417,Fungi,Ascomycota,Sordariomycetes,Microascales,Microascaceae,,
OTU14418,Fungi,Ascomycota,Dothideomycetes,Dothideales,,,
OTU14419,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,Brodoa,Brodoa intestiniformis
OTU14420,Fungi,Basidiomycota,Agaricomycetes,Polyporales,,,
OTU14421,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU14422,Fungi,Ascomycota,Leotiomycetes,Helotiales,,,
OTU14423,Protista,,,,,,
OTU14424,Rhodoplantae,Rhodophyta,Florideophyceae,Gracilariales,,,
OTU14425,Fungi,Basidiomycota,Agaricomycetes,Atheliales,Atheliaceae,Fibulomyces,Fibulomyces fusoideus
OTU14426,Fungi,Basidiomycota,Agaricostilbomycetes,Agaricostilbales,Kondoaceae,Kondoa,Kondoa changbaiensis
OTU14427,Fungi,Ascomycota,Geoglossomycetes,Geoglossales,Geoglossaceae,Trichoglossum,Trichoglossum octopartitum
OTU14428,Fungi,Ascomycota,Dothideomycetes,Venturiales,Sympoventuriaceae,Troposporella,Troposporella monospora
OTU14429,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU14430,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,
OTU14431,Fungi,Chytridiomycota,Rhizophydiomycetes,Rhizophydiales,Coralloidiomyces,Coralloidiomyces digitatus,
OTU14432,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU14433,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU14434,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU14435,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Rhinocladiella,
OTU14436,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Pustularia,
OTU14437,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU14438,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU14439,,,,,,,
OTU14440,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU14441,Fungi,Basidiomycota,Tremellomycetes,Tremellales,,,
OTU14442,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU14443,Metazoa,Arthropoda,Insecta,Diptera,,,
OTU14444,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU14445,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU14446,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU14447,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Clavariaceae,,
OTU14448,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU14449,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU14450,Rhodoplantae,Rhodophyta,Florideophyceae,Ceramiales,,,
OTU14451,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU14452,Fungi,Ascomycota,Dothideomycetes,Pleosporales,,,
OTU14453,Fungi,Ascomycota,Archaeorhizomycetes,Archaeorhizomycetales,Archaeorhizomycetaceae,Archaeorhizomyces,
OTU14454,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU14455,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU14456,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU14457,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU14459,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU14460,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU14461,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU14462,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU14463,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU14464,Fungi,Ascomycota,Leotiomycetes,Helotiales,,,
OTU14465,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU14466,Fungi,Ascomycota,Eurotiomycetes,Verrucariales,Verrucariaceae,Endocarpon,
OTU14467,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU14468,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Tulostoma,Tulostoma grandisporum
OTU14469,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU14470,Fungi,Ascomycota,Sordariomycetes,Microascales,Microascaceae,,
OTU14471,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU14472,Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Lactarius,Lactarius glyciosmus
OTU14474,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,,
OTU14475,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Tulasnellaceae,Epulorhiza,
OTU14476,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU14478,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU14479,Fungi,Basidiomycota,Tremellomycetes,Tremellales,,,
OTU14480,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU14481,Fungi,Ascomycota,Leotiomycetes,Helotiales,Myxotrichaceae,Oidiodendron,
OTU14482,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU14483,Fungi,Ascomycota,Leotiomycetes,Helotiales,Leotiaceae,Pezoloma,Pezoloma ericae
OTU14484,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Rhizophagus,
OTU14485,Fungi,Ascomycota,Leotiomycetes,Helotiales,Hyaloscyphaceae,Calycina,
OTU14486,Fungi,Basidiomycota,Agaricomycetes,Hymenochaetales,,,
OTU14487,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU14488,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,,,
OTU14489,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU14490,Fungi,Basidiomycota,Agaricomycetes,Boletales,Suillaceae,Suillus,
OTU14491,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU14492,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU14493,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU14494,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU14495,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU14496,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Infundichalara,Infundichalara minuta
OTU14497,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU14498,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU14499,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Clavariaceae,,
OTU14500,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU14501,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU14502,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Stereocaulaceae,Stereocaulon,Stereocaulon verruciferum
OTU14503,Viridiplantae,Anthophyta,Monocotyledonae,Poales,,,
OTU14504,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,,,
OTU14505,Fungi,Ascomycota,Dothideomycetes,Pleosporales,,,
OTU14506,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU14507,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU14508,Fungi,Mucoromycota,Umbelopsidomycetes,Umbelopsidales,Umbelopsidaceae,Umbelopsis,
OTU14509,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU14510,Metazoa,Arthropoda,Insecta,Diptera,,,
OTU14511,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,,
OTU14512,Rhodoplantae,Rhodophyta,Florideophyceae,Gracilariales,,,
OTU14513,Fungi,Ascomycota,Sordariomycetes,Sordariales,Cordana,,
OTU14514,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU14515,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU14516,Stramenopila,Oomycota,Oomycetes,Peronosporales,,,
OTU14517,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU14518,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,,,
OTU14519,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU14520,Fungi,Ascomycota,Leotiomycetes,Helotiales,,,
